"","pvalue","log2FoldChange","padj","Regulation"
"ENSG00000164114",7.51197048193029e-05,-1.49901193572632,0.0008100984969583,"Down"
"ENSG00000134769",1.1872483635188e-07,-1.49903710167841,2.95974359131431e-06,"Down"
"ENSG00000241769",0.000642078794968172,-1.4993452276016,0.00479670629182105,"Down"
"ENSG00000156475",0.00112122891468518,-1.49955492334329,0.00760308479608728,"Down"
"ENSG00000133935",0.000868856324261868,-1.49972749125367,0.00615938646023645,"Down"
"ENSG00000149599",0.000720762063549359,-1.49983253638564,0.00527072435813308,"Down"
"ENSG00000106809",1.05994527320947e-05,-1.49988493009275,0.000151936084441737,"Down"
"ENSG00000168496",1.45775156289021e-08,-1.49988886120857,4.5497093222963e-07,"Down"
"ENSG00000263753",2.16711206190771e-08,-1.49999345689958,6.45161690649731e-07,"Down"
"ENSG00000181061",0.000257163792781956,-1.50092755211654,0.00223518118546123,"Down"
"ENSG00000143314",0.000978927452794886,-1.50133628954229,0.00680432950885901,"Down"
"ENSG00000155115",0.000380629004241796,-1.50199676319714,0.00310273066072965,"Down"
"ENSG00000135424",2.7223158455445e-07,-1.50304748169488,6.15511487956633e-06,"Down"
"ENSG00000151773",0.000638216735405203,-1.50398593247597,0.00477233409788119,"Down"
"ENSG00000181072",0.000451172884906479,-1.50436388223004,0.00356019070083909,"Down"
"ENSG00000126970",4.96413482582583e-09,-1.50472411253802,1.73788391644307e-07,"Down"
"ENSG00000141933",0.000629905192439156,-1.50595324638592,0.00472053244654027,"Down"
"ENSG00000073670",0.000398185027794507,-1.50630377420424,0.003223826966301,"Down"
"ENSG00000225265",0.00105379836620499,-1.50804258547075,0.0072196527378796,"Down"
"ENSG00000153012",6.53538804644962e-05,-1.50817542401003,0.000718411256892409,"Down"
"ENSG00000142082",5.35807566943938e-07,-1.50909172977547,1.11826411436656e-05,"Down"
"ENSG00000154358",1.43188239415956e-05,-1.50922842674736,0.000196706697600424,"Down"
"ENSG00000163344",5.63647863761133e-05,-1.51084738952776,0.000633599641956724,"Down"
"ENSG00000075188",7.42103905099734e-05,-1.51178486643973,0.000802850958850361,"Down"
"ENSG00000213160",7.27164619595943e-09,-1.51312332467403,2.45222916065999e-07,"Down"
"ENSG00000152154",1.94194655238798e-05,-1.51350416491475,0.000255600418328641,"Down"
"ENSG00000183248",0.00136833243169041,-1.5147861967081,0.0089778249901182,"Down"
"ENSG00000099624",0.00108519037049274,-1.51496367564538,0.00739651877987003,"Down"
"ENSG00000215375",0.00042875071967989,-1.51641893012308,0.00341456043464878,"Down"
"ENSG00000259426",1.90216595879159e-05,-1.5167807202857,0.000250917759293414,"Down"
"ENSG00000149657",8.98745114947096e-05,-1.5170320794372,0.000942813636400565,"Down"
"ENSG00000156504",0.000245844199299678,-1.517441483314,0.0021524664842241,"Down"
"ENSG00000083123",1.71183540628914e-08,-1.51789366317677,5.23997207186661e-07,"Down"
"ENSG00000112742",1.83874187422778e-06,-1.51813069030761,3.30173495893902e-05,"Down"
"ENSG00000126947",6.04809042289419e-07,-1.51836401116399,1.2459379373341e-05,"Down"
"ENSG00000135547",4.2838415455946e-08,-1.51981444530708,1.2047232125161e-06,"Down"
"ENSG00000277972",0.00137046136911476,-1.52088854314271,0.00898734670077575,"Down"
"ENSG00000118418",0.000958478095692443,-1.52129247873176,0.00668164175554825,"Down"
"ENSG00000272970",8.47822770882424e-07,-1.5221571011717,1.6715620543013e-05,"Down"
"ENSG00000106603",0.000150897846693612,-1.52309161448483,0.00143889144532963,"Down"
"ENSG00000135409",0.000145254028776667,-1.52332916894402,0.0013943187146885,"Down"
"ENSG00000174547",0.000704836928573428,-1.52412616280543,0.00518284154808105,"Down"
"ENSG00000127337",0.000418961127924908,-1.52422651404835,0.00335691725611427,"Down"
"ENSG00000150756",1.4737331783599e-05,-1.52523843911401,0.000201413012973789,"Down"
"ENSG00000167186",2.88646255005006e-07,-1.52547789309228,6.50162074009389e-06,"Down"
"ENSG00000111843",0.000782707450947045,-1.52595215999935,0.00564248885833685,"Down"
"ENSG00000141052",4.62942773618215e-08,-1.52791610423422,1.28900429776382e-06,"Down"
"ENSG00000164008",0.000182561280775126,-1.52813376223645,0.00168424773562091,"Down"
"ENSG00000140043",1.79690268529535e-08,-1.5292341162062,5.45144199671053e-07,"Down"
"ENSG00000128849",0.000140700867773002,-1.52948678378972,0.00135951999957434,"Down"
"ENSG00000149596",0.000319596306915525,-1.53223294208374,0.00268907896473715,"Down"
"ENSG00000127252",0.000713134273875487,-1.53460519125533,0.00523096587497731,"Down"
"ENSG00000239282",0.000949476981754364,-1.5353726885617,0.00662500207742757,"Down"
"ENSG00000213619",0.000209080923381905,-1.53598804519845,0.00188023206277453,"Down"
"ENSG00000120509",0.000488647193550729,-1.53677577278446,0.00380899131348913,"Down"
"ENSG00000144306",2.6736743510328e-08,-1.53699648111063,7.83271764481708e-07,"Down"
"ENSG00000170791",4.46102309819593e-06,-1.53727793871877,7.15802335299234e-05,"Down"
"ENSG00000247121",0.000113895160283289,-1.53906919862569,0.0011445121409612,"Down"
"ENSG00000103145",0.00139930940376972,-1.53920186782736,0.00914087861132855,"Down"
"ENSG00000125901",8.38838903460585e-05,-1.541529235468,0.000890138562623331,"Down"
"ENSG00000167113",0.000176673160418071,-1.54164257122648,0.00163879113369925,"Down"
"ENSG00000134248",0.00108751709206881,-1.54225734397205,0.00741026201205335,"Down"
"ENSG00000174446",0.000173564179038273,-1.54247551236656,0.00161529864363083,"Down"
"ENSG00000196405",5.36833355873442e-05,-1.54314238004775,0.00060631188291553,"Down"
"ENSG00000138380",0.000281230173206354,-1.54326345732838,0.00241534230772478,"Down"
"ENSG00000198270",1.12586493025281e-05,-1.5440547996477,0.00016029308929467,"Down"
"ENSG00000213366",0.000187599588368842,-1.54423350090037,0.00172078996946816,"Down"
"ENSG00000170430",0.000771888626183105,-1.54430098109195,0.00557290983935525,"Down"
"ENSG00000189056",0.00137845448675067,-1.54432492698522,0.00902934960923428,"Down"
"ENSG00000089220",0.000196185870469504,-1.54462214026861,0.00178715522446772,"Down"
"ENSG00000169567",0.00150822809266599,-1.54626368814742,0.00969366014431296,"Down"
"ENSG00000137100",0.000163195857481807,-1.54629425856641,0.00153888795151486,"Down"
"ENSG00000100442",0.000236943877146349,-1.54664230037076,0.00208824660999244,"Down"
"ENSG00000143891",7.40761080739849e-09,-1.5470113422106,2.48754030432414e-07,"Down"
"ENSG00000172824",1.5504934739201e-06,-1.54734359154858,2.838925014058e-05,"Down"
"ENSG00000128581",6.13746614500946e-05,-1.54892309762188,0.000683161499665481,"Down"
"ENSG00000172456",0.000160889243153922,-1.54981842355303,0.00151953780440785,"Down"
"ENSG00000186153",8.63158512000559e-06,-1.55009378230141,0.000126823216200156,"Down"
"ENSG00000167393",1.13529519365014e-07,-1.55084136767878,2.84730126508306e-06,"Down"
"ENSG00000137825",0.000229488848662976,-1.55129822055566,0.00203388112497298,"Down"
"ENSG00000169599",0.000331536803101992,-1.55142124614025,0.00277192052450406,"Down"
"ENSG00000174721",6.2446773984666e-05,-1.552161203767,0.000693478686352505,"Down"
"ENSG00000104129",3.48867798856176e-05,-1.55309706324584,0.000417104034325992,"Down"
"ENSG00000135778",1.11770852753032e-05,-1.55407312149626,0.000159417017940943,"Down"
"ENSG00000163754",2.09603390812578e-08,-1.55449104929119,6.2712914273698e-07,"Down"
"ENSG00000253738",5.91667159577423e-05,-1.5554692966124,0.000661050308941064,"Down"
"ENSG00000262185",0.000758071214928323,-1.55556966006514,0.00548808621213725,"Down"
"ENSG00000167862",0.000425931081599546,-1.55586746156684,0.00339675779759739,"Down"
"ENSG00000083099",4.4381276496699e-05,-1.55611633728838,0.000515643483034153,"Down"
"ENSG00000176410",0.000230799391194943,-1.55645247321311,0.00204322071344844,"Down"
"ENSG00000242485",0.000561916589951481,-1.55697662282978,0.00429597198260696,"Down"
"ENSG00000138778",7.11029082646597e-07,-1.55743135335673,1.43990927712215e-05,"Down"
"ENSG00000056050",0.000682128134648209,-1.55797704659848,0.00504850940572245,"Down"
"ENSG00000119650",0.000328826300683929,-1.55877266201554,0.00275572367677413,"Down"
"ENSG00000237943",0.00111023317312658,-1.55898011033658,0.00753922845323382,"Down"
"ENSG00000104427",7.02092422547574e-05,-1.56037482805645,0.000765091678719575,"Down"
"ENSG00000117643",2.53027732235313e-07,-1.56132109141272,5.78667637437772e-06,"Down"
"ENSG00000162241",0.000470916784228458,-1.5614983988337,0.00369127023645393,"Down"
"ENSG00000260267",0.000125104707017509,-1.5626795628379,0.00123582953444354,"Down"
"ENSG00000101160",6.60515215978726e-05,-1.56292897287871,0.000725078680308416,"Down"
"ENSG00000114405",0.00139543383495334,-1.56421781176671,0.0091255486834692,"Down"
"ENSG00000087076",0.000535158549968588,-1.5645505122238,0.00411309742514089,"Down"
"ENSG00000164649",1.18716011895157e-06,-1.5647386873597,2.24600911252677e-05,"Down"
"ENSG00000162757",6.16377867380414e-05,-1.56588960318129,0.000685451232490674,"Down"
"ENSG00000172469",2.3016653790869e-07,-1.56677489694887,5.3488414551156e-06,"Down"
"ENSG00000066583",6.15200148225275e-08,-1.56716683426916,1.65971963152844e-06,"Down"
"ENSG00000165060",0.000111824843284014,-1.56717451673475,0.00112736967909993,"Down"
"ENSG00000115361",8.73702062527654e-06,-1.56737911799569,0.00012829342217042,"Down"
"ENSG00000111653",5.32077466037017e-06,-1.56767467468245,8.35232187975005e-05,"Down"
"ENSG00000250132",0.000197038893252762,-1.56769666512844,0.00179355723038618,"Down"
"ENSG00000126953",0.000163765387744845,-1.56837984800452,0.00154243092615224,"Down"
"ENSG00000139168",0.000711938803825144,-1.56931213114026,0.00522540758688261,"Down"
"ENSG00000128534",2.82329986937208e-05,-1.56990568581001,0.000349739738313228,"Down"
"ENSG00000224152",0.000845797511557447,-1.56995303749952,0.00602454098626063,"Down"
"ENSG00000163832",2.05369419136551e-05,-1.57037374210368,0.000268091867211826,"Down"
"ENSG00000185630",5.4085802099079e-08,-1.57188709813981,1.47583155533441e-06,"Down"
"ENSG00000144451",3.81258416421159e-05,-1.5720560944091,0.000451086518853895,"Down"
"ENSG00000111276",0.000326670845300742,-1.57245973738551,0.0027415089990863,"Down"
"ENSG00000154743",1.8266590007267e-07,-1.57404472390639,4.36133103013507e-06,"Down"
"ENSG00000082014",3.88149061474966e-07,-1.57454197575139,8.44473990836203e-06,"Down"
"ENSG00000091651",4.93721159778629e-06,-1.57485416340114,7.84825992734657e-05,"Down"
"ENSG00000188312",4.02772235975124e-05,-1.57495521202765,0.000473723640696654,"Down"
"ENSG00000163541",3.63237602962056e-05,-1.57765504878076,0.000432336042289235,"Down"
"ENSG00000283580",0.000495305402819299,-1.57815012770779,0.00385334369426966,"Down"
"ENSG00000128185",0.000297464555199164,-1.5782666090806,0.00253200132618012,"Down"
"ENSG00000161267",4.58890920205818e-05,-1.5784298202339,0.000530837190447389,"Down"
"ENSG00000177700",0.00150538058580259,-1.57954510508531,0.00968758785561876,"Down"
"ENSG00000254505",0.000211821720965489,-1.58235674128284,0.00189987055213074,"Down"
"ENSG00000088986",0.00105014842730105,-1.58238193921436,0.00720280153889457,"Down"
"ENSG00000146729",3.04252146528589e-06,-1.58353900154756,5.15200301455077e-05,"Down"
"ENSG00000160392",5.6736983567953e-07,-1.58355415324674,1.17387540699172e-05,"Down"
"ENSG00000188186",0.00120254197590468,-1.58450437000908,0.00807083776113871,"Down"
"ENSG00000133878",9.79748840256053e-06,-1.58502098027871,0.000142030864055577,"Down"
"ENSG00000163879",6.01705356330803e-05,-1.58518910079117,0.000671009672478013,"Down"
"ENSG00000166171",0.000171397633919032,-1.58540394631303,0.00159917542299758,"Down"
"ENSG00000119227",5.632606615667e-06,-1.58565515600447,8.76118016649286e-05,"Down"
"ENSG00000104953",4.63606795675256e-05,-1.58680808921613,0.000534737963939247,"Down"
"ENSG00000108826",0.000433185553215606,-1.58706746370486,0.00344458965462974,"Down"
"ENSG00000147813",5.55782765519789e-06,-1.58818530921885,8.66745219435041e-05,"Down"
"ENSG00000104738",0.000190800395891224,-1.58847901379464,0.00174542155260493,"Down"
"ENSG00000174720",7.59888403226811e-05,-1.58872329598798,0.000818731747086793,"Down"
"ENSG00000153140",0.000146070854424133,-1.58889955433113,0.00140007535938603,"Down"
"ENSG00000188811",1.08005477413303e-08,-1.58910322608256,3.47538918964961e-07,"Down"
"ENSG00000127922",0.000801955031685049,-1.59120420163794,0.00575517833979929,"Down"
"ENSG00000100360",3.16527960062399e-05,-1.59322135731209,0.000386173815761362,"Down"
"ENSG00000172171",2.81565059605864e-05,-1.5947608077681,0.000349047111274642,"Down"
"ENSG00000131828",2.47265254668619e-09,-1.59597150464666,9.21014854987199e-08,"Down"
"ENSG00000121316",7.2666464331843e-07,-1.59744804566553,1.46412194294269e-05,"Down"
"ENSG00000112294",1.54214665291469e-07,-1.59818011919644,3.76101057047918e-06,"Down"
"ENSG00000122481",1.83985531211138e-05,-1.59933760954043,0.000243370556409813,"Down"
"ENSG00000132570",9.29550463924186e-05,-1.59952615323773,0.000967899994620753,"Down"
"ENSG00000168653",0.00102044327846411,-1.59953725689695,0.00704572114419,"Down"
"ENSG00000128274",1.06175932244577e-08,-1.6014174301315,3.42575210577231e-07,"Down"
"ENSG00000250317",0.000641773692310153,-1.60142681957353,0.00479592759862198,"Down"
"ENSG00000136463",3.42884819295396e-06,-1.60213683853137,5.69140800715578e-05,"Down"
"ENSG00000130413",1.46790013968011e-07,-1.60231461426503,3.5872654795294e-06,"Down"
"ENSG00000158106",1.61646383423234e-06,-1.60262351526713,2.94391231930827e-05,"Down"
"ENSG00000198919",2.72678414988174e-06,-1.60336687219415,4.69392201604733e-05,"Down"
"ENSG00000214941",9.93147832698979e-05,-1.60344128114845,0.00102385136673233,"Down"
"ENSG00000148773",3.15930806401429e-05,-1.60534446695613,0.000385839587398492,"Down"
"ENSG00000127838",7.62008107762014e-05,-1.6069953088479,0.000820275274162572,"Down"
"ENSG00000121310",3.15335755191094e-05,-1.60704541440033,0.000385323599187044,"Down"
"ENSG00000130768",8.66067293291215e-05,-1.60757277897443,0.000914156617799339,"Down"
"ENSG00000034693",2.31195853108532e-07,-1.61062298285907,5.35925384977541e-06,"Down"
"ENSG00000105894",0.000203450511284616,-1.61148252016259,0.00183999409372405,"Down"
"ENSG00000130312",0.000717832863223336,-1.61217372461066,0.00525413165000625,"Down"
"ENSG00000112175",4.44177080358327e-10,-1.61280327764791,1.90740503068982e-08,"Down"
"ENSG00000181991",0.000142706872975376,-1.61347707356856,0.00137556289832866,"Down"
"ENSG00000148444",0.000100631246393506,-1.61527017229208,0.00103296287140642,"Down"
"ENSG00000163807",2.62335375770392e-09,-1.61547904859793,9.74108776344304e-08,"Down"
"ENSG00000121743",1.19048162197268e-05,-1.6196258559068,0.000168288568420483,"Down"
"ENSG00000124172",0.00150595731428155,-1.62050221621416,0.00968758785561876,"Down"
"ENSG00000153944",0.000172929473439465,-1.62090865098991,0.00161094971043335,"Down"
"ENSG00000288558",0.00141337356916953,-1.62115114285417,0.00920755998294452,"Down"
"ENSG00000173436",0.000832948932908821,-1.62200995720131,0.00593833643539296,"Down"
"ENSG00000167815",0.0001761236014345,-1.62446327657691,0.00163496388330098,"Down"
"ENSG00000136710",5.40614578983638e-06,-1.62551025926342,8.4640745493858e-05,"Down"
"ENSG00000182518",0.000132601684989849,-1.62571592797103,0.00129647740819723,"Down"
"ENSG00000259494",2.49671990961751e-05,-1.6263253100258,0.000315405738423427,"Down"
"ENSG00000184661",1.71866672892121e-05,-1.62712061330099,0.000229501604137152,"Down"
"ENSG00000142856",6.49260871675926e-05,-1.62715488745496,0.000714695830896008,"Down"
"ENSG00000259291",0.000181392549325876,-1.62719532554873,0.00167670480360225,"Down"
"ENSG00000267058",0.000636849012975532,-1.62749488792946,0.00476374031655847,"Down"
"ENSG00000112874",3.19943276892263e-06,-1.62795963215341,5.38714081740456e-05,"Down"
"ENSG00000285331",0.000715634465903924,-1.62802403327767,0.00524447161078026,"Down"
"ENSG00000176428",0.000878918257116948,-1.62951870921538,0.00621963613127571,"Down"
"ENSG00000188243",0.00143037115378546,-1.62953621616924,0.00930306229032461,"Down"
"ENSG00000260231",4.62519653231299e-06,-1.63067665223391,7.39659694611554e-05,"Down"
"ENSG00000149196",0.000285023136713106,-1.63245219711299,0.00244264623552122,"Down"
"ENSG00000100577",6.54804286362485e-05,-1.63312210383607,0.000719471106359443,"Down"
"ENSG00000096872",1.44625029391104e-05,-1.63402854256242,0.000198338150588283,"Down"
"ENSG00000046647",1.230547402459e-05,-1.63464222190182,0.000173438900714941,"Down"
"ENSG00000133943",2.02772332406809e-08,-1.6347724739576,6.0974712953967e-07,"Down"
"ENSG00000069275",8.52783042960009e-09,-1.63624955539425,2.82008974151152e-07,"Down"
"ENSG00000179750",0.000172832520192122,-1.63630215171664,0.00161094971043335,"Down"
"ENSG00000231856",0.00147948627167709,-1.63656724198076,0.0095522483024776,"Down"
"ENSG00000089225",1.13237092937592e-10,-1.63703139442944,5.47297334206062e-09,"Down"
"ENSG00000143553",0.000123982499116692,-1.63740032420598,0.00122728281463936,"Down"
"ENSG00000163492",5.94529623337588e-05,-1.6375758345327,0.000663641727895335,"Down"
"ENSG00000036530",4.40676535963817e-06,-1.63758402072975,7.08047979318446e-05,"Down"
"ENSG00000158813",0.000223146673038051,-1.63880774858398,0.00198208704072043,"Down"
"ENSG00000183763",0.000398810849126198,-1.6390501116536,0.00322561240980254,"Down"
"ENSG00000091640",5.43595485938203e-05,-1.63927496804629,0.000612789698879156,"Down"
"ENSG00000146243",0.000433242701158196,-1.63966966589635,0.00344458965462974,"Down"
"ENSG00000272430",0.000994421933150004,-1.63973097281157,0.00689681834155423,"Down"
"ENSG00000171224",0.000319635035262357,-1.63985228502423,0.00268907896473715,"Down"
"ENSG00000072163",3.88846182875846e-07,-1.6403378289671,8.44776293206887e-06,"Down"
"ENSG00000235437",4.68568268718885e-09,-1.64050955347708,1.6500790536773e-07,"Down"
"ENSG00000112357",1.94985711180658e-05,-1.64061557395586,0.000256358966968579,"Down"
"ENSG00000158402",7.4348102799385e-05,-1.64215651984741,0.000803592260044416,"Down"
"ENSG00000160050",0.00020317669686425,-1.64251718237272,0.00183891084697908,"Down"
"ENSG00000178104",3.93366637829999e-10,-1.6434503732871,1.70764033542346e-08,"Down"
"ENSG00000101210",1.18756674504905e-07,-1.64391670714226,2.95974359131431e-06,"Down"
